label	text_a
0	"Credit  2  the  photographer  ,4  using  a  wide  angle  lens  2  get  his  ears  on  the  photo....."
0	""I  may  never  see  the  light  of  day  again".....He  should  NEVER  see  the  light  of  day  again!  Twisted  beyond  belief.  You  couldn\\'t  do  what  he  did  to  a  dog,  let  alone  another  human  being.    "
0	"Haha  nice  one  Drew  :D  you  got  me  :P  good  game!"
1	"coming  on  here  to  hate?  get  a  fucking  life  this  is  straight  fire  you  dont  like  it  your  a  pussy"
1	"It's  hard  to  read  your  post  and  not  immediately  think  that  you're  xenophobic"
1	"You  as  stupid  as  you  were  yesterday."
0	"expect  the  two  technicals  those  are  all  legit  foul  calls.  you  guys  are  just  being  bias"
0	"pretty  much  the  same  thing  happens\xa0to  most  of  the  animals  in  factory  farms.  This  keychain  business  is  horrible,  but  remember  so  are  battery  chicken  farms,  dairy  farms  and  so  on.  know  how  food  and  clothes  and  everything  you  use  is  produced.  Often  there  are  animals  that  suffer  to  produce  those  things.  utilize  the  internet,  know  the  truths!  It  will  change  your  diet  and  the  way  you  live  :-)"
1	"Well  aren't  you  phucking  special.  It's  easy  to  have  all  those  things  when  your  still  living  in  your  mother's  basement.  LOSER"
0	"Hardly.    We  can  export  all  the  arms  we  want  legally.\n\nHow  ridiculous  of  you  to  compare  the  two."
0	"i  just  remembered  the  two  countries  called  SODOM  AND  GOMORRAH,  AND  I  WILL  LIKE  YOU  TO  ALSO  REMEMBER  IT  EVEN  NOW,  BCOS  THAT  SAME  GOD  NEVER  CHANGE!"
1	"Seems  like  you  are  on  tik  you  moron!  Are  all  people  of  your  colour  rapists  of  mothers  and  children?  I  don't  think  so.  Stop  making  idiot  comments!"
0	"well  then  let  private  equity  funds  invest  in  green  energy.  At  least  they  look  at  whether  the  company  has  a  viable  chance  to  succeed,  and  they  don't  allow  political  cronyism  come  into  play  when  they  make  their  decision."
0	"Yum  Yum  Eat  um  up....  eaaaaaat  em  up!!"
0	"Yeah,  they'd  pick  up  the  trash  then  go  thow  it  in  the  yard  aroud  their  trailers."
0	"Yes,  that  was  bullshit  when  you  said  that...  which  is  probably  why  a  mod  deleted  it.  But  I'll  be  around  to  remind  you  of  what  you  said,  not  to  worry."
1	"Stop  wasting  our  air  you  idiot."
0	"To  all  of  you  cowards,  like  me,  who  don't  use  our  real  names.\xa0  When  you  people  try  to  exchange  with  Dave  Trabert,  you  really  look  foolish  not  using  your  real  name.\xa0  You  lack  all  credibility  yet  you  try  and  argue  with  him.\xa0  Dave  is  courageous  and  the  rest  of  us  are  not."
0	"santorum  is  the  medias  sweetie  pie!!obamas  medias  loving  him  cuz  they  know  in  a  head  to  head  w/obama,santorum  would  be  destroyed,badly!!!-foxnews  is  loving  santorum  because  they  hate  newt,foxnews,all  of  them  yanked  santorum  up  from  last  place  where  hed  been  for  months,BUILT  rick  up  prior  to  iowa,  all  we  heared  on  foxnews  was  ogh  rick,hmm  rick,somethin  about  rick,  fact  is  there  was  nobody  left  to  make  newt  gone,so  for  now  santorums  horrible  record  of  huge  earmarks,voted  to  raise  debt  limit  6  times,ricks  a  well  know  wash  politician,bluecollar  regular  guy?lolo!!take  a  closer  look!!  rick  has  basically  copied  newts  ideas,but  rick  lacks  substance,bigtime!!  foxnews  is  gleaming  with  joy  now,not  cuz  they  love  rick,they  dont!!cuz  the  put  rick  in  to  get  newt  out  strategy  for  now  has  worked.the  media  is  speaking  of  newt  in  the  past  tense,they  made  this  mistake  twice  in  the  last  year!!  dont  expect  fox  or  any  of  the  other  nosey  ass,politically  obsessed  reporters  to  expose  rick  santorum  for  what  they  know  he  really  is,A  BIG  PROBLEM  IF  THE  NOMINEE,BIG!!"
0	"Hey,  if  the  Republicans  are  determined  to  stake  out  the  territory  of  "things  really  suck",  they\\\\\\'re  welcome  to  it.  Should  make  an  attractive  selling  feature  for  their  2012  nominee."
0	"umm  theres  somthing  called  the  internet  go  to  Google  and  type  in  Porn  there  ya  go  and  guess  what  the  best  part  is  its  free...."
0	"I'm  so  happy  for  them!  They  really  deserve  it."
0	"Oh  fuck  that  British  skank,  If  she  tried  that  again,  D'Lulu  would  pull  out  her  shotgun  and  blast  her  right  in  the  twat!"
0	"okay  now  I  know  your  trolling,  good  laugh,  you  had  me  for  a  while"
1	"smearedsxhit,  what  does  the  phrase  below  mean?\xa0  I'm  just  (after  all)  a  'stupid  teabagger,  and  you  are  a  more  intelligent  corn  filled  Obamaballsniffer,  so  please  explain  this:\n\n"....I  give  Fox  Nation  3  more  weeks.\nThen  it's  off  to  stormfront  for  the  baggers."\n\nWhat  is  'stormfront?'\xa0  Because,  that  is  the  same  term  'Berthole'  used  last  night  when  he/she/it  was  lurking  on  another  thread.\xa0  Could  this  mean  that  you  are  berthole,  lindie  and  smellyterd!!!\xa0  All  rolled  into  one  ignorant  pieceofppppoop?"
0	"You  know  a  couple  of  young  apes  took  her  to  abuse  her.      Only  hope  she  comes  back  in  one  piece."
0	"det  er  jo  d\xf8nn  samme  greia.\nfuck  verden,  jeg  leser  aldri  mer  en  overskriften,  det  en  min  stil,  lever  litt  p\xe5  kanten  kan  du  si.  eller?"
0	"No  list  is  complete  without  Peach  City  in  Brigham  City.  Now  that  is  a  burger  joint!  Also,  how  did  Hometown  Drive-in  make  the  list  in  Laketown  but  not  LaBeau's?  LaBeau's  put  the  "R"  in  Raspberry  Shakes."
1	"You  really  are  a  fool."
0	"Turn  to  ESPN  Classic  if  you  got  it  now!\n\nLarry  Bird  about  to  be  God  again.\n\n17  seconds  left  in  the  game!  ;)"
0	"@howienica\\\\n\\\\n  I'm  a  lefty  and  I've  killed  &  captured  lots  of  Muslims."
0	"Sounds  like  you  should  dump  him."
0	"oh  and  Leigh...don't  you  normally  pick  a  front  runner  by  now...."
1	"hey  Kraut  piss  off  and  go  to  bed...you  are  getting  old  and  boring"
0	"I  hope  they  hurt  that  fucking  pig."
0	"No,  even  if  he  has  the  best  season  next  year  he  won't  get  it  because  the  media  get  bored.    That's  why  Jordan  didn't  win  more.    Too  bad  we  don't  have  any  good  reporters  voting  like  there  were  back  in  the  Bill  Russell  days."
0	"1-0???\n\nWhat  game  are  you  watching?"
0	"Interesting  story  on  the  Canadian  prime  minister's  reaction  to  a  nude  painting  done  of  him\nhttp://www.iol.co.za/the-star/art-helps-to-expose-the-naked-truth-1.1305811"
0	"lol  god  damn  you  yes"
0	"the  Star  box  allows  you  to  link  your  comment  to  Facebook  and  Twitter.  You  can  go  to  your  profile  and  change  settings.  If  you  click  back  on  yellow  star  it  will  return  to  grey"
0	"I  know  we  were  without  Kadri  and  Frattin  etc.  but  Norfolk  played  almost  the  same  amount  of  games  as  us,  they  would  be  just  as  banged  up"
1	"Lets  see  your  papers  arealconservati.\n\nTill  then  shut  the  fuuk  up  sticky-chin."
0	"A  hammer.  A  hammer  works.  Break  in  with  one  of  those  hard  rubber  ones,  if  you're  a  sensitive  sort."
1	"Bush  has  been  long  gone.  Don't  you  lib  itur  ds  have  anything  be  tter  to  cam  pair  Ba  ry  to???  If  not  then  shut  your  Ob  ummer  hol  e."
1	"Yea  because  I  waste  my  time\xa0documenting\xa0your  lunacy.  Sorry  dikhead  we  all  know  you  and  what  you  post.  Unlike  you  we  don't  suffer  from  ADD"
1	"Substantiate  your  slur....or  should  we  talk  about  the  bi-sek'sual  in  the  WH?\xa0  Don't  you  think  the  name  Larry  Sinclair  should  be  included  in  your  internet  'whispering'  campaign?"
0	"It's  because  of  Perez  and  because  of  the\xa0\n\n\u266aNanana  nana\n\nNanananana\u266b"
0	"T\xf4i  ngh\u0129  kh\xf4ng  bao  gi\u1edd  ch\u1ed1ng  \u0111\u01b0\u1ee3c  ti\xeau  c\u1ef1c  v\xe0  tham  nh\u0169ng  \u1edf  vi\u1ec7t  nam,  v\xec  ch\u1ec9  c\xf3  m\u1ed9t  l\xfd  do  sau...  M\u1ed7i  m\u1ed9t  ban  ng\xe0nh  trong  m\u1ed7i  c\u1ea5p  nh\xe0  n\u01b0\u1edbc  \u0111\u1ec1u  c\xf3  ng\u01b0\u1eddi  \u0111\u1ee9ng  \u0111\u1ea7u,  nhung  ng\u01b0\u1eddi  \u0111\xf3  ch\u1ec9  l\xe0  b\xf9  nh\xecn,  kh\xf4ng  c\xf3  th\u1ef1c  quy\u1ec1n,  lu\xf4n  b\u1ecb  ki\u1ec3m  so\xe1t  b\u1edfi  m\u1ed9t  th\u1ebf  l\u1ef1c  l\xe0  c\xe1i  th\u1ebb  \u0111\u1ea3ng  vi\xean  v\xe0  b\u1ecb  chi  ph\u1ed1i  b\u1edfi  m\u1ed9t  t\u1ed5  ch\u1ee9c  \u0111\u1ea3ng,  khi  ng\u01b0\u1eddi  n\xe0o  \u0111\xf3  mu\u1ed1n  l\xe0m,  ho\u1eb7c  c\xf3  \xfd  l\xe0m  m\u1ed9t  v\u1ea5n  \u0111\u1ec1  \u1ea3nh  h\u01b0\u1edfng  \u0111\u1ebfn  nhi\u1ec1u  ng\u01b0\u1eddi  ho\u1eb7c  c\xe1  nh\xe2n  trong  x\xe3  h\u1ed9i,  l\u1eadp  t\u1ee9c  n\xf3  b\u1ecb  \xe9p  bu\u1ed9c  b\u1edfi  t\u1ed5  ch\u1ee9c  \u0111\u1ea3ng.  Th\u1ebf  n\xean  d\xf9  c\xf3  k\xeau  g\xe0o  ch\u1ea5n  ch\u1ec9nh  nh\u01b0ng  s\u1ebd  kh\xf4ng  gi\u1ea3i  quy\u1ebft  \u0111\u01b0\u1ee3c  v\u1ea5n  \u0111\u1ec1  g\xec...  Nh\u01b0ng  c\u0169ng  kh\xf4ng  ph\u1ea3i  m\u1ecdi  vi\u1ec7c  d\u1eebng  \u1edf  \u0111\xf3...  v\xec  l\xfd  do,  c\xe1i  g\xec  c\u0169ng  kh\xf4ng  th\u1ec3  b\u1ec1n  v\u1eefng  theo  quan  \u0111i\u1ec3m  tri\u1ebft  h\u1ecdc,  n\xean  s\u1ebd  c\xf3  m\u1ed9t  v\xe0i  cu\u1ed9c  thanh  tr\u1eebng  nh\u1ecf  mang  t\xednh  ch\u1ea5t  "gi\u1ebft  g\xe0  d\u1ecda  kh\u1ec9..."  \u0111\u1ec3  r\u1ed3i  m\u1ecdi  vi\u1ec7c  l\u1ea1i  ti\u1ebfp  di\u1ec5n  sau  khi  c\xf3  m\u1ed9t  c\u01a1n  ch\u1ea5n  \u0111\u1ed9ng  nh\u1eb9  s\u1ea3y  ra...  m\u1ed9t  v\xe0i  \u0111\u1ed1i  t\u01b0\u1ee3ng  s\u1ebd  ph\u1ea3i  th\u1ebf  m\u1ea1ng  tr\xean  b\xe0n  c\u1edd  ch\xednh  tr\u1ecb,  nh\u01b0ng  nh\u1eefng  con  g\xe0  c\u1ea7n  ph\u1ea3i  ch\u1ebft  \u0111\xf3  l\xe0  nh\u1eefng  con  g\xe0  b\xf9  nh\xecn  \u0111\u1ec3  cho  \u0111\u1ea3ng  nu\xf4i  v\xe0  th\u1ecbt  khi  c\u1ea7n.\n(...)"
0	"it  won't  be  as  dramatic  as  that...  I  mean  we  england  fans  who  go  to      Poland  have  been  given  the  safest  guarantee  that  we  won't  stay  long      there  anyway,  after  the  first  round  we'll  all  be  back  to  England  with      our  team  of  heroes  who  battled  and  fought  but  were  just  unlucky.  LOL"
0	"M\xe1tenlos!!\nhttp://1.bp.blogspot.com/-YVSZmVv2iRw/Tmo8KFaUGMI/AAAAAAAAA0k/NlLAahKNnis/s1600/kill_it_with_fire_KILL_IT_KILL_IT_WITH_FIRE-s670x394-132457.jpg"
1	"That  is  also  part  of  the  as  is  part  of  the  old  law  and  fits  right  in  with  the  word  on  that  has  been  out  there  from  01  A.D.  ..........Either  you  are  dumb  or  you  don't  understand  what  you  read  ....DUH!!!!\n\nPlease  thry  figure  it  out  before  making  such  a  stupid  reply  here  is  your  2nd  chance  to  figure  out  my  post......."
0	"Oh  fab  -  we  have  a  tennis  player  who  has  a  sense  of  humour  and  who  can  smile.  Mr  Murray  please  note.  Mind  you  he  has  left  it  too  late  to  cheer  up.  Misery  guts"
0	"The  Carling  cup  is  the  new  Liverpool  F.A  cup\\n\\nAre  the  Liverpool  fans  going  to  be  wearing  KKK  white  hats?"
0	"I  am  sorry  Mr  Ramsey,  your  race  card  has  been  declined  -  you  are  over  your  limit."
0	"stop  pretending  ur  not  bradley's  side.  you're  the  BS..are  u  blind  don't  give  us  that  stupid\xa0long\xa0explainations  of  yours,\xa0you\xa0\xa0sounds  like  that  2  idiot  judges  exactly  carbon  copy  !!...arum  we  need  our  moneyyyy  bacckkkkkkk  !!!!!!"
0	"He  regretted  killing  him  so  quickly."
1	"DO  YOUR  JOB  IN  HATE  LOSER"
0	"Kwaartz  -  do  yourself  a  favor.    Go  to  Africa  and  look  at  the  cultural  achievements  there    before  the  white  man  came:  no  wheel,  no  reading  or  writing,  no  bridges,  no  buildings  other  than  mud  huts  that  look  like  bird  nests.\n\nThen  tell  me  if  you  are  proud  of  your  African  culture.  Far  better  to  be  proud  of  US  culture  methinks."
0	"Yay  you  got  it  in  time  :)"
0	"The  fact  are  right  in  front  of  all  the  libtards  faces!  How  long  are  they  going  to  keep  blaming  Bush  for  Obama  quadrupling  our  debt,  OUTRAGEOUS  spending,  lavish  vacations,  a  seperate  plane\xa0for  their  dog  whenthey  do  go  on  vacations\xa0and  just  overall  dumb@$$ness?"
1	"how  do  you  know  mother  fucker  stop  assuming  shit  you  don  t  know  you  don  t  know  that  man  like  you  hypocrite  son  of  a  bitch"
0	"fucking  weird  game  man"
1	"aww,  poor  baby\n\nI  think  you're  just  jealous  because  you  spent  your  spring  break  at  the  pond  in  te  back  of  the  trailer  park  with  the  other  idiot  rednecks"
0	"I  agree  what  is  being  said  by  the  SEC  but  Muschamp  and  Pinkel,  really???\n\nThose  two  are  bums.\n\nAny  decent  coach  would  have  won  with  Florida's  talent,  Muschamp  is  a  terrible  coach."
0	"lol-they  will  find  a  way  to  lose...."
1	"Looks  like  the\xa0dipshat  left  the  building.\xa0  What  a  joke.\xa0  Go  back  to  where  you  came  from  Bob  the  slob."
1	"You  realize  everytime  you  take  a  crap,  you  are  polluting."
1	"AND  YOU  POSTAL,  WERE  HATCHED"
0	"Man  I  see  why  you  celtics  claim  to  be  classy."
0	"Obviously  you  have  never  been  there"
1	"Listen  here  you  moron.  Home  schooling  is  better  especially  through  a  computer.  I  go  to  ecot  though  it  may  be  my  first  and  last  year  cause  I'm  a  senior  doesn't  make  me  a  social  reject!!!!  In  fact  my  friends  that  I've  made  aren't  social  rejects  either!!!!  I'm  getting  better  grades  then  I  ever  have  in  public  school  so  stick  that  in  your  juice  box  and  suck  it  Mr.  I-Think-I-Know-It-All!!!!!"
1	""Madden.  Mass  Effect,  Battlefield,  Need  For  Speed.  Those  games  all  have  competitors"  \n\nIGN  biasd  EA  gave  us  money  LIE!!\n\nShow  me  the  motherfucking  compitition  for  Madden  PLEASE  PLEASE  prove  me  wrong,  untill  then...make  sure  you  stop  trying  to  act  like  your  just  generally  interested  in  why  we  hate  EA  and  not  paid  by  them  to  ask  this  question.  Your  some  greedy  fucks  just  like  them  and  your  not  fooling  anyone  but  the  middle  schoolers."
0	"russellpiano\xa0\nHmmmm...how  can  we  spin  Obama  honoring  Vietnam  troops  as  something  negative.Answer:  Doesn't  matter!  Look  at  our  followers.  They'll  take  anything.\n\n_________________________________________________________________________________________\nObama  team:  \xa0"Hmmm,  how  can  we  make  the  liberal  Messiah  look  better  in  light  of  the  revelations  of  his  leaking  classified  information  to  the  New  York  Times?I  know,  lets  have  a  bogus  photo  shoot  at  the  Viet  Nam  Memorial.  That  will  make  Obama  look  like  he  cares  about  vets  (but  first  we'll  have  to  clear  all  the  vets  out  of  the  immediate  area  because  they  can't  be  trusted).""
1	"bitch  stfu  u  fuckin  clown\\n"
0	"Powers,\n\nMSNBC  Is  far  far  more  biased  and  hostile  in  it's  comments  than  FOX.  At  least  at  FOX  there  are  usually  opposing  views.  MSNBC  is  just  a  shill  for  the  president.  And  they  keep  having  to  fire  their  hosts  for  all  the  outrageous  remarks  they  make.\n\nNow,  CNN  is  getting  almost  as  bad  as  MSNBC."
0	"What  Hinckley  was  doing  is  called  fudging.  He  knew  all  right  but  he  knew  how  it  would  look  to  admit  to  it."
0	"@Rourke  needs  to  give  me  a  fucking  like\xa0\xa0@jwoude23\xa0hows  everyone  doin?"
0	"I  love  how  all  the  LOSERS  retardicans  ,  especially  those  in  the  Bush/Cheney  adminstration  coming  out  of  their  rat  hole  to  throw  stones  at  Obama,  the  American  Hero.\n\nRummy  boy,  if  its  so  easy,  why  did  you  and  your  loser  boss,  QUIT  on  the  mission  ????"
0	"@Brenda55  @dasdbobb  I  forgot  that  they  arent  on  the  east  coast.  Maybe  I'll  send  a  box  to  my  aunt  tomorrow.  We  used  to  go  to  the  outlet  in  Culver  City  years  ago  and  stock  up  on  the  imperfect  seconds.  How  my  mother  stayed  tiny  with  the  stuff  we  indulged  in.  Did  anyonr  else  stop  in  to  pick  up  warm  Famous  Amous  cookies  when  he  had  a  shop  in  Hollywood?  He  was  occasionally  there  to  bag  the  cookies.  There  was  no  L.A.  iconic  food  or  sweets  mom  didnt  have  us  eating."
0	"Fucking  BullShit!\nHow  do  you  have  a  seizure,  hit  a  car,  then  get  out  and  speak  to  the  other  party  and  drive  off,  also  hitting  the  same  car,  just  to  have  another  accident?"
0	"hows  come  you  don't  get  nobody  clicking  your  like  button?  \xa0That  should  be  something  you  think  about  alot,  it  means  something,  it  means  you  are  wrong."
0	"Come  back  to  reality,  Barry  wasn't  mentioned  in  the  article.  You're  seeing  ghosts  that  aren't  there."
1	"damn,  you  are  truly  stupid"
0	"...well,  OK.\n\n  You're  off  the  hook  for  now,  but  we'll  be  watching  you."
0	"That's  what  the  "Full  Comment"  banner  at  the  top  is  for...  but  you  are  right,  the  front  page  links  to  opinion  pieces  without  indicating  them  as  such."
0	"Amazing  how  Romney's  wealth  is  such  a  problem  for  you,  yet  you  do  not  care  that  John  Kerry's  yacht  is  still  parked  across  the  boarder  to  avoid  his  taxes."
0	"Your  Yellowstone  Fly  Fishing  Report:\n\n..  The  Madison  River  is  enjoying  consistent  salmonfly  action.  This,  coupled  with  a  bit  of  streamer  fishing,  and  the  highly  successful  soft  hackle  swinging  is  drawing  the  neighbors  to  the  holes  of  old.  Not  too  much  visitation,  yet,  from  the  pink  and  yellow  shirt  crowd.\n\nObsidian  Creek  and  Indian  Creek  are  high  and  clear.  Fish  right  by  the  bridge  at  the  Indian  Creek  Campground.  Catch  as  many  Brook  Trout  as  you  care  to.\n..  The  Gibbon  River  in  the  big  meadows  is  at  bank,  and  has  picked  up  just  a  hint  of  color,)  -  and  the  bank  is  just  plain  pudding...  If  you  choose  to  fish  here  be  careful  on  two  counts:  1)  soggy  soil  transmits  vibrations  very  well,  2)  be  sure  you  know  where  the  edge  is.  Small  streamers  will  do  the  trick.  A  double  drowned  caddis  will  also  work.\n..  Down  canyon  on  the  Gibbon  River  you  will  have  to  look  for  protected  water,  and  gentle  feeding  lanes.  There  is  a  bit  more  color,  the  discharge  is  up,  and  the  fish  are  being  very  picky  about  where  they  are  hanging  out.  On  the  other  hand  they  are  not  picky  at  all  about  what  they  are  eating.  \n\nOn  the  other  hand,  for  a  change,  the  Firehole  River,  (after  an  early  scare,)  has  enjoyed  cooling  melt  water  and  has  maintained  a  bank-full  puddle  so  far.\n\nhttp://flyfishyellowstone.blogspot.com/"
1	"Those  taxpayers  you  scorn  pay  your  wage  and  ridiculous  benefits,  moron.\xa0  you  make  me  sick  and  are  beneath  contempt.\xa0  You're  the  product  of  a  legalized  monopoly  negotiated  by  people  trying  to  buy  influence  with  unlimited  supplies  of  taxpayer  money.\xa0  Screw  off,  parasite."
0	"What  about  a  taxpayers  bonus???"
1	"You're  analysis  is  exceptionally  American.  And  by  that  I  mean  it's  entirely  grounded  in  fact-challenged  star-spangled  retardation-  entirely  voluntary  in  nature."
0	"THERE  IS  NO  WAY  ROGER  MAYWHEATHER  SAID  THESE  THINGS.  HIS  ACCOUNT  WAS  DEFINETELY  HACKED  INTO.  NO  MAN  OF  HIS  POSITION  WILL  SAY  THESE  KIND  OF  THINGS.  I  MEAN,  HE  WOULDN'T  TALK  ABOUT  ANOTHER  MAN'S  WIFE  IN  THAT  WAY."
0	"One  of  Santorum's  goals  as  president  would  be  to  annul  all  previous  gay  marriage  and  ban  all  insurance  companies  from  covering  contraception.  Are  those  the  priorities  of  unemployed  Americans?"
0	"Mendrys  -  why  in  what  planet  would  you  be  against  men  having  the  same  rights  and  freedoms  as  women  enjoy?"
0	"dude,  it  looks  NOTHING  like  the  "fag-box."  It  looks  more  towards  PlayStation-meets-Alienware  console.  It  has  already  been  proven  that  modern  consoles  continually  progress  towards  a  PC.  So  please  take  your\xa0idiotically  painful  comments\xa0elsewhere."
1	"That  was  so  45  minutes  ago  troll.  Get  with  the  times."
0	"@daddymention  thanks  man."
0	"Child  fails  to  pull  plug  out  of  the  wall  as  its  glued  in!\\nChild  fails  to  push  chair  to  counter  as  there  is  an  adult  in  the  room!  (no  children  in  the  kitchen  without  an  adult  present  and  a  locked  gate)\\nSee  above  for  the  oven\\nMiddle  child  runs  off,  Can't  get  into  the  kitchen,Can't  get  to  any  cupboards  with  bleach  in,  Can't  unplug  anything,  only  has  access  to  family  rooms.  \\nThere  are  also  no  hanging  leads,blind  pulls  etc  in  any  of  the  family  rooms\\n\\nThat  way  I  don't  have  to  beat  my  children  (and  yes  I  do  count  a  smack)\\n\\nUsing  your  logic  I  should  come  and  beat  you  until  you  learn  how  to  take  simple  safety  precautions  and  remember  that  life  is  about  managing  risk  not  removing  it  as  thats  impossible."
1	"It's  clueless  racists  like  you  who  are  in  complete  denial.  This  boy  WAS  in  fact  killed  because  of  his  race.  There  is  no  "race  card".  So  now  that  they  mentioned  race,  you  are  no  longer  "behind  them"?  You're  as  sick  as  the  bastard  who  pulled  the  trigger."
0	"Because  in  Bills  world  he  is  always  right  and  everyone  else  who  disagrees  is  a  pin  head.Or  a  zealot  or  a  bigot.  The  man  is  a  boar  and  bombastic.  That  sells  you  say.  I  will  predict  that  his  rein  at  the  top  is  over,  He  inadvertently  thought  that  his  viewers  were  so  sucked  in  that  they  would  buy  anything  he  says  as  gospel.  He  underestimated  his  audience  badly.  It  pissed  him  off  that  the  meek  would  dare  to  question  his  almighty  wisdom.  There  are  many  people  going  to  be  raised  up  these  days  to  try  and  prevent  the  takeover  of  this  county  from  the  rich  establishment  trying  to  tell  the  people  what  they  should  do.  What  we  have  found  out  is  that  most  of  Fix  have  the  same  agenda  as  the  dems,.To  be  in  control!  Thats  whats  going  on  here.  To  control  the  money  the  masses  and  the  airwaves.  Keep  you  distracted  so  you  wont  notice  whats  really  going  on.  Another  Sun  Tzu  law.  Never  underestimate  your  opponent,  Big  mistake  .  Tonight  they  are  trying  to  remind  the  people  their  job  is  to  root  out  the  facts.  Sorry  Bill  it  wont  work  with  people  who  see  a  fix  when  its  in.  Trying  to  say  a  poll  that  was  flooded  by  romney  people  would  make  it  even.  Look  at  all  the  other  polls  on  these  sites  that  you  didnt  get  to  promote  on  your  show.  Of  course  the  moneyman  would  see  to  it  you  were"fair"Thats  how  you  make  your  money.  Just  step  outside  for  a  minute  while  we  kill  mitts  opposition  and  when  it  happens  you  start  talking  about  all  the  lies  and  negative  campaigning.Horse  feathers.  Anybody  who  isn\\'t  for  romney  sees  it  very  clearly.Hmmm  You  will  know  when  the  next  ratings  cycle.  Because  thats  what  you  are  to  them  people.  His  rating  numbers.They  mess  up  that  fair  and  balanced  bit  and  the  gig  is  up.  He  knows  your  hot  buttons  and  he  pushes  them  all  the  time  doing  what  the  elite  do.  Read  these  boards  and  laugh  at  how  stupid  these  folks  are.  Its  easy  to  get  you  to  do  or  say  anything  they  want.  You  are  played  like  a  deck  of  cards  and  you  cant  even  see  it.  I  am  just  a  voice  crying  out  in  the  wilderness  with  the  hope  at  least  one  person  hears  me.Have  you  noticed  not  one  Mormon  has  desputed  the  facts  about  that  cult.Make  them  prove  its  a  lie  with  sources  not  neighbors.  Ever  seen  one  rebuttal  that  was  fact  based.  My  word  is  try  saith  the  Lord.  Stay  frosty.\\n\\n"I  warn  everyone  who  hears  the  words  of  the  prophecy  of  this  book:  \\nIf  anyone  adds  anything  to  them,  God  will  add  to  him  the  plagues  \\ndescribed  in  this  book.  And  if  anyone  takes  words  away  \\nfrom  this  book  of  prophecy,  God  will  take  away  from  him  \\nhis  share  in  the  tree  of  life."    (Revelation  22:18,19)(NIV)-BibleGateway\\nin  regards  to  the  NIV  changes  the  word.  Let  not  your  heart  be  troubled  for  these  things  must  come  to  pass.  Do  not  resist  for  this  is  the  way  it  shall  be.\\n\\nBrought  to  you  by  The  Holy  Spirit.and  you  know  who.\\n\\n"
1	"Floyd,  you  are  a  coward,  plain  and  simple.\n\nThat  is  all."
0	"haters  are  just  fans  in  denial.."
0	"@YinzerinCT\xa0Gangs  of  Connecticut.\n\xa0\nSolid  movie."
0	"I  don't  agree  with  that  either;  Melissa  I  am  born  and  raised  here  and  I  have  seen  first  hand  how  this  department  and  the  judicial  system  work  hand  in  hand.  Mr.  Small  as  you  so  elequently  put  it  is  a  drug  dealer  but  a  majority  of  the  upper  class  around  here  are;  I  could  name  a  few  but  I  won't  we  are  profiled  because  we  are  not  supposed  to  have  nice  things  or  money  point  blank...."
0	"These  ARE  indoors.  Glossy  sucks  everywhere."
0	"If  the  Pope  had  an  alligator  would  that  make  then  safe  pets  for  kids?\n\nYou  say  nothing  to  deny  the  overwhelming  number  of  people  and  pets  killed  by  them-  that  is  a  fact  nobody  here  has  been  able  to  effectively  dispute.  \n\nWhat  does  the  fact  that  celebrities  owned  a  breed  mean?    50  cent  is  a  no  talent  rapper  who  has  been  arrested  how  many  times  now????      Have  you  checked  how  may  people  on  your  list  have  been  arrested???    How  many  gang  bangers  in  jail  have  Pit  Bulls  waiting  for  them  at  home?    It  is  certainly  not  a  list  of  intelligent  people  anyhow.    What  celebrities  do  has  no  bearing  on  the  breed  and  does  not  excuse  how  dangerous  they  are.  If  you  think  that  is  a  list  of  intelligent  people,  heaven  help  you.\n\nNixon  had  a  Beagle  &  was  a  crook-  so?"
1	"\\xc2\\xa0You'll  find  that  the  majority  of  individuals  posting  here  are  of  the  opinion  that  republicans/plutocrats  by-and-large  pick  and  choose  which  laws  hold  value.  It's  likely  only  those  laws  that  control  someone  else's  behavior.\\n\\nIn  your  vernacular  go  fuck  yourself  and  clean  the  slime  you  leave  all  the  way  back  to  Fucks  News  asshole."
0	"Is  anyone  else  here  TOTALLY  outraged  by  the  "nanny  state"  telling  us  everything  we  can  and  can\\'t  do,  besides  myself?\\xc2\\xa0  We,  the  taxpaying  citizenry,  actually  had  to  pay  these  socialist/progressive/communistic/marxist  ass-wipe-idiots  to  conduct  this  ridiculous  study!!!\\xc2\\xa0  How  about  they  spend  the  money  more  correctly  by  investigating  all  of  the  corrupt  and  fraudulent  voting  practices  of  the  demo-libu-tards???"
0	"Always  in  our  thoughts,  you  and  your  gorgeous  babies,  always  feel  our  love  and  respect  coming  your  way  ,  you  are  an  inspiration  to  many  of  us,  and  I  know  Sandra,  Irene  and  everyone  else\xa0  say  it  better  than  I\xa0  ever  can  xxx"
1	"No  KKKonservative  SunMedia  and  fans  here  are  the  true  racist,  they  are  here  all  day  everyday  spitting  hateful  venom,  I  just  do  the  same  in  reverse.  If  you  have  a  problem  with  me,  then  say  something  to  them!  Unless  you  are  a  KKKonservative  racist  too?  hmm."
0	"@mikieboy  -  In  a  nutshell  :-)"
0	"we  need  to  have  a  honest  goverment  and  clean  up  all  communists  from  any  party  now"
