label	text_a

0	"Europe  asks  Asia  for  euro  help  |||    European  leaders  say  Asian  states  must  let  their  currencies  rise  against  the  US  dollar  to  ease  pressure  on  the  euro.  |||    The  European  single  currency  has  shot  up  to  successive  all-time  highs  against  the  dollar  over  the  past  few  months.  Tacit  approval  from  the  White  House  for  the  weaker  greenback,  which  could  help  counteract  huge  deficits,  has  helped  trigger  the  move.  But  now  Europe  says  the  euro  has  had  enough,  and  Asia  must  now  share  some  of  the  burden.  |||    China  is  seen  as  the  main  culprit,  with  exports  soaring  up  35%  in  2004  partly  on  the  back  of  a  currency  pegged  to  the  dollar.  ""Asia  should  engage  in  greater  currency  flexibility,""  said  French  finance  minister  Herve  Gaymard,  after  a  meeting  with  his  German  counterpart  Hans  Eichel.  Markets  responded  by  pushing  the  euro  lower,  in  the  expectation  that  the  rhetoric  -  and  the  pressure  -  is  unlikely  to  ease  ahead  of  a  meeting  of  the  G7  industrialised  countries  next  week.  Early  on  Tuesday  morning,  the  dollar  had  edged  higher  to  1.3040  euros.  The  yen,  meanwhile,  had  strengthened  to  102.975  against  the  dollar  by  0730  GMT." 

0	"Laura  Ashley  chief  stepping  down  |||    Laura  Ashley  is  parting  company  with  its  chief  executive  Ainum  Mohd-Saaid.  |||    The  clothing  and  home  furnishing  retailer  said  Ms  Mohd-Saaid  had  resigned  for  personal  reasons.  Her  departure  will  come  into  effect  on  1  February  and  follows  the  departure  of  co-chief  executive  Rebecca  Navarednam  on  1  January.  Ms  Mohd-Saaid  is  to  be  replaced  by  Lillian  Tan,  presently  a  non-executive  director  of  the  company  and  head  of  a  Malaysian  retailer.  |||    In  a  statement  issued  on  Thursday,  Laura  Ashley  thanked  Ms  Mohd-Saaid  for  her  services  to  the  company.  Its  shares  were  down  8.51%  to  10.75p  in  late  Thursday  morning  trading  on  the  London  Stock  Exchange.  |||    Since  2002,  Ms  Tan  has  been  managing  director  and  chief  executive  of  Metrojaya,  one  of  the  largest  retail  groups  in  Malaysia.  Laura  Ashley,  which  is  due  to  issue  its  next  trading  statement  in  the  next  few  weeks,  has  in  recent  months  been  hit  by  reports  of  poor  sales.  In  October  last  year,  it  announced  the  closure  of  one  of  its  two  Welsh  factories.  In  September,  the  company  had  said  that  its  half-year  clothing  sales  had  been  ""below  expectations"".  In  recent  times,  it  has  put  renewed  focus  on  home  furnishings  rather  than  clothing,  but  last  September  it  reported  that  interim  six  month  losses  had  risen  from  £1m  to  £1.2m,  while  sales  had  fallen  from  £138m  to  £118m.  |||    Laura  Ashley,  which  floated  on  the  London  Stock  Exchange  for  £200m  ($376m)  in  1995,  is  majority-owned  by  Malaysia  entrepreneur  Dr  Khoo  Kay  Peng.  In  1996,  its  share  price  was  more  than  200p.  It  has  long  been  reported  that  Dr  Khoo  intends  to  take  the  company  private,  but  he  has  always  denied  this.  ""Laura  Ashley  is  a  bit  of  a  shrivelled  husk  of  a  company,""  said  retail  analyst  Nick  Bubb  of  Evolution  Securities.  ""It  is  all  pretty  odd  with  its  Malaysian  owners  seemingly  just  shuffling  the  deckchairs.""  Laura  Ashley  was  founded  by  its  late  namesake  in  Kent  in  1955,  before  moving  to  Mid  Wales  in  1961  where  it  still  has  its  main  UK  factory." 

2	"Row  over  'police'  power  for  CSOs  |||    The  Police  Federation  has  said  it  strongly  opposes  giving  Community  Support  Officers  (CSOs)  the  power  to  detain  suspects  for  up  to  30  minutes.  |||    The  powers  -  piloted  in  six  areas  -  were  extended  to  all  police  forces  in  England  and  Wales  on  Thursday.  The  federation  said  CSOs  do  not  have  the  experience,  training  and  safety  equipment  to  deal  with  ""potentially  confrontational""  situations.  But  the  government  said  the  move  would  help  police  ""build  safe  communities"".  Police  Federation  chairman  Jan  Berry  said  civilian  officers  should  act  as  ""eyes  and  ears""  for  the  police.  |||    ""They  should  not  be  placed  in  potentially  confrontational  situations  -  which  detaining  someone  clearly  is,""  she  said.  CSOs  can  now  use  reasonable  force  to  detain  suspects  for  up  to  30  minutes  while  they  wait  for  police  officers  to  arrive.  The  powers  will  be  granted  by  chief  constables  of  local  forces.  Ms  Berry  said  this  ""dramatically  changes""  their  original  purpose  -  to  be  a  visible  presence  combating  low-level  crime  and  anti-social  behaviour.  She  said  more  powers  would  mean  more  paperwork  and  less  time  on  the  street.  |||    But  Home  Office  minister  Hazel  Blears  defended  the  move  saying  it  would  give  the  civilian  officers  ""just  that  little  bit  of  edge"".  She  denied  their  role  was  changing  and  said  the  new  powers  would  not  take  them  away  from  the  streets.  |||    ""The  powers  that  we  are  bringing  in  are  things  that  they  need  to  do  when  they  are  out  patrolling,""  she  said.  The  Home  Office  has  produced  its  own  report  on  CSOs  which  it  describes  as  ""encouraging"".  Ms  Blears  said  the  study  shows  CSOs  are  ""making  a  real  difference""  in  the  fight  against  crime.  But  the  report  also  showed  that  the  public  is  having  difficulties  distinguishing  between  a  civilian  officer  and  a  proper  officer.  |||    Shadow  home  secretary  David  Davis  said  the  research  appeared  to  acknowledge  that  CSOs  were  having  no  discernible  effect  on  crime  figures.  |||    ""While  the  answer  is  a  lot  more  real  police,  the  government  wants  to  recruit  25,000  people  who  can't  arrest  anyone,""  he  said.  BBC  home  affairs  correspondent  Danny  Shaw  said  the  research  is  inconclusive.  There  are  about  3,500  CSOs  in  England  and  Wales  but  the  government  intends  to  have  25,000  on  the  streets  by  2008  at  a  cost  of  £50m.  They  already  have  powers  to  hand  out  fines  for  a  wide  range  of  offences.  The  Serious  Organised  Crime  and  Police  Bill  proposes  extra  powers  to  search  suspects,  enforce  licensing  offences,  direct  traffic  and  deter  begging." 

2	"Lib  Dems  unveil  women's  manifesto  |||    The  Liberal  Democrats  are  attempting  to  woo  female  voters  with  the  launch  of  their  manifesto  for  women.  |||    Charles  Kennedy  is  pledging  a  maternity  income  guarantee  and  a  pension  system  based  on  years  of  residence  rather  than  national  insurance  payments.  He  also  thinks  women  will  back  plans  to  end  university  tuition  fees  and  for  free  long-term  care  for  the  elderly.  Both  Labour  and  the  Conservatives  have  said  they  also  plan  to  boost  pensions  and  to  improve  childcare  support.  Mr  Kennedy  says  he  wants  to  deal  with  policy  areas  that  disadvantage  women.  ""Two  million  pensioners  in  Britain  currently  live  below  the  government's  own  poverty  line  -  two-thirds  of  whom  are  women,""  he  said.  |||    He  says  that  pensions  based  on  the  number  of  years  worked  ignore  the  contribution  women  make  caring  for  children.  The  Lib  Dem's  Citizen's  Pension,  based  on  length  of  residency  not  on  national  insurance  contributions,  would  address  that  imbalance,  Mr  Kennedy  argues.  Under  the  package,  new  mothers  would  be  offered  minimum  guaranteed  maternity  pay  of  £170  a  week  for  the  first  six  months  after  the  birth  of  their  first  child.  Mr  Kennedy  also  believes  the  party's  plans  to  use  the  money  saved  from  not  introducing  ""illiberal""  ID  cards  to  boost  police  numbers  by  10,000  would  appeal  to  women  too.  The  policies  are  not  new  announcements,  but  the  way  they  are  structured  as  a  package  to  appeal  to  women  is.  |||    Mr  Kennedy  also  points  to  the  fact  that  40%  of  the  party's  candidates  set  to  stand  in  winnable  or  target  seats  are  women.  Party  strategists  claim  that  where  women  candidates  replace  men  turnout  rises  by  4%.  Mr  Kennedy  began  the  pitch  for  female  support  with  an  interview  on  BBC  Radio  4's  Women's  Hour  on  Monday.  During  the  interview  Mr  Kennedy  revealed  that  he  planned  to  structure  the  party's  general  election  campaign  around  the  birth  of  his  first  child,  which  is  expected  in  April.  The  baby  and  his  wife  Sarah  would  be  ""priority  number  one""  even  if  it  arrived  in  the  middle  of  the  election  campaign,  he  said.  |||    Party  strategists  believe  winning  over  a  significant  proportion  of  women  voters  is  key  to  electoral  success.  A  party  spokesman  said  it  was  courting  female  votes  because  they  tended  to  vote  more  than  men  and  are  believed  to  be  more  considered  and  open-minded  in  deciding  who  they  vote  for.  Labour's  deputy  minister  for  women  Jacqui  Smith  accused  the  Lib  Dems  of  offering  ""false  promises""  to  women  and  said  their  sums  did  not  add  up.  She  said:  ""These  proposals  would  increase  the  costs  to  the  public  purse  drastically  year  on  year,  and  hard  working  families  will  pay  dearly,  through  either  increased  taxes  or  reduced  spending  on  public  services"".  The  Labour  party  has  committed  itself  to  ""universal,  affordable  and  flexible""  childcare  for  parents  of  all  3  to  14  year-olds,  including  childcare  centred  on  schools  to  be  available  from  8am  to  6pm.  In  September,  Trade  and  Industry  Secretary  Patricia  Hewitt  said  she  would  like  to  see  longer  paid  maternity  leave,  higher  paternity  pay  and  the  extension  of  flexible  working  rights  to  carers,  if  Labour  won  a  third  term.  The  Conservatives  are  yet  to  unveil  their  manifesto  plans  for  childcare  but  said  in  November  they  would  increase  maternity  pay  and  pay  the  child  tax  credit  in  cash  to  parents  to  spend  as  they  like,  on  a  nanny,  au  pair  or  even  a  family  member,  such  as  a  grandparent,  acting  as  a  carer.  They  were  also  consulting  on  making  childcare  costs  tax  deductible." 

3	"Nadal  puts  Spain  2-0  up  |||    Result:  Nadal  6-7  (6/8)  6-2  7-6  (8/6)  6-2  Roddick  |||    Spain's  Rafael  Nadal  beats  Andy  Roddick  of  the  USA  in  the  second  singles  match  rubber  of  the  2004  Davis  Cup  final  in  Seville.  Spain  lead  1-0  after  Carlos  Moya  beat  Mardy  Fish  in  straight  sets  in  the  opening  match  of  the  tie.  |||    Nadal  holds  his  nerve  and  the  crowd  goes  wild  as  Spain  go  2-0  up  in  the  tie.  |||    Roddick  holds  serve  to  force  Nadal  to  serve  for  the  match  but  the  American  surely  cannot  turn  things  around  now.  |||    Nadal  works  Roddick  around  the  court  on  two  consecutive  points  to  earn  two  break  points.  One  is  enough,  the  Spaniard  secures  the  double-break  and  Roddick  is  now  teetering  on  the  edge.  |||    Roddick  is  trying  to  gee  himself  up  but  the  clay  surface  is  taking  its  toll  on  his  game  and  he  is  looking  tired.  Nadal  wins  the  game  to  love.  |||    Nadal  steps  up  the  pressure  to  break  and  Spain  have  the  early  initiative  in  the  fourth  set.  |||    Nadal  also  holds  convincingly  as  both  players  feel  their  way  into  the  fourth  set.  |||    Roddick  shrugs  off  the  disappointment  of  losing  the  third-set  tiebreak  and  breezes  through  his  first  service  game  of  the  fourth  set.  |||    Nadal  earns  the  first  mini-break  in  the  tiebreak  as  the  match  enters  its  fourth  hour.  A  couple  of  stunning  points  follow,  one  where  Nadal  chases  down  a  Roddick  shot  and  turns  into  a  passing  winner.  Then  Roddick  produces  some  amazing  defence  at  the  net  to  take  the  score  to  4-4.  Roddick  has  two  serves  for  the  set  but  double-faults  to  take  the  score  to  5-5.  Nadal  saves  a  Roddick  set  point  then  earns  his  own  with  a  drive  volley  -  and  a  crosscourt  passing  winner  sends  the  crowd  wild.  |||    Nadal  tries  to  up  his  aggression  and  he  passes  Roddick  down  the  line  to  go  15-40  and  two  set  points  up.  Roddick  saves  the  first  with  a  desperate  lunge  volley  and  smacks  a  volley  winner  across  the  court  to  take  the  score  back  to  deuce  before  securing  the  game.  The  set  will  go  to  another  tiebreak.  |||    Nadal  enjoys  another  straightforward  hold  and  Roddick  must  once  again  serve  to  stay  in  the  set.  |||    Roddick  again  holds  on,  despite  some  brilliant  shot-making  from  his  opponent.  |||    Nadal  races  through  his  service  game  to  put  the  pressure  straight  back  onto  Roddick.  |||    Roddick  hangs  in  on  his  serve  to  level  matters  but  Nadal  is  making  him  fight  for  every  point.  |||    Nadal  could  be  suffering  a  disappointment  hangover  from  the  previous  game  as  he  goes  0-30  down  and  then  has  to  save  a  break  point  after  a  tremendous  rally  in  which  he  is  forced  into  some  brilliant  defence.  But  it  pays  off  and  the  Spaniard  edges  ahead  in  the  set.  |||    Roddick's  serve  is  not  firing  as  ferociously  as  usual  and  has  to  rely  on  his  sheer  competitive  determination  to  stay  in  the  set.  Three  times,  Nadal  forces  a  break  point  and  three  times  the  world  number  two  hangs  in.  And  Roddick's  grit  pays  off  as  he  manages  to  hold.  |||    Roddick  still  looks  a  bit  sluggish  but  he  attacks  the  net  and  is  rewarded  with  a  break  point,  which  Nadal  saves  with  a  good  first  serve  and  the  Spaniard  goes  on  to  hold.  |||    There  is  a  disruption  in  play  as  Roddick  is  upset  about  something  in  the  crowd.  The  Spanish  captain  gets  involved  as  does  the  match  referee  but  it  is  unclear  what  the  problem  is.  One  thing  for  certain  is  that  the  crowd  are  roused  into  support  of  Nadal  and  they  go  wild  when  Roddick  loses  the  next  point  and  goes  break  point  down.  Roddick  saves  the  break  point  and  then  bangs  down  his  ninth  ace  before  clinching  the  game  with  a  service  winner.  |||    The  game  passes  the  two-hour  mark  as  Nadal  holds  serve  to  edge  ahead  in  the  third  set.  |||    Now  Roddick  has  to  defend  a  break  point  and  he  produces  a  characteristic  ace  to  save  it.  It  is  immediately  followed  by  another  and  he  holds  with  a  little  dinked  half-volley  winner.  |||    Roddick  is  looking  a  little  leaden-footed  but  does  carve  out  a  break  point  for  himself.  But  he  plays  it  poorly  and  Nadal  avoids  the  danger.  |||    Roddick  has  gone  off  the  boil  and  again  struggles.  He  fails  to  get  down  properly  for  a  low  forehand  volley  and  gives  Nadal  three  break  points.  The  American  blasts  an  ace  to  save  one  but  follows  up  with  a  double  fault  and  the  rubber  is  level.  |||    Nadal  edges  towards  taking  the  second  set  with  a  comfortable  hold.  |||    Two  good  serves  put  Roddick  30-0  up  but  he  then  makes  a  couple  of  errors  to  find  himself  30-40  down.  He  saves  the  break  point  with  an  ace  and  then  manages  to  hold.  |||    Roddick's  level  has  dropped  while  Nadal  is  on  a  hot  streak.  The  Spaniard  includes  a  superb  crosscourt  winner  off  the  back  foot  as  he  races  through  his  service  game  without  dropping  a  point.  |||    Roddick  double-faults  twice  and  Nadal  takes  full  advantage  of  the  break  point  offered,  powering  a  passing  winner  past  Roddick.  |||    Nadal  wins  another  tight  game.  Neither  player  has  dipped  from  the  high  standard  of  play  in  the  first  set.  |||    Nadal  puts  the  American  under  pressure  and  Roddick  saves  a  break  point  with  a  superb  stop  volley  before  going  on  to  hold.  |||    Nadal  puts  the  disappointment  of  losing  the  first-set  tiebreak  to  claim  the  opening  game  in  the  second.  |||    Roddick  double-faults  to  concede  the  first  mini-break  and  then  Nadal  loops  a  crosscourt  winner  to  seize  advantage  in  the  tiebreak.  He  lets  one  slip  but  wins  his  next  serve  to  earn  three  set  points.  But  Roddick  saves  them  and  then  earns  one  himself.  Nadal  comes  up  with  a  down-the-line  winner  but  then  nets  tamely  on  Roddick's  next  set  point.  |||    Nadal's  nerve  is  tested  as  he  tries  to  force  a  tiebreak.  Both  players  come  up  with  some  scintillating  tennis  and  the  Spaniard  has  several  chances  to  clinch  the  game  before  finally  doing  so  when  Roddick  drives  wide.  |||    A  pulsating  game  sees  Nadal  racing  round  the  court  retrieving  and  refusing  to  give  Roddick  any  easy  points.  The  point  of  the  match  so  far  involves  Roddick's  slam-dunk  smash  being  returned  by  Nadal  before  Roddick  finally  manages  to  end  the  rally.  On  the  very  next  point,  Nadal  blasts  a  forehand  service  return  from  right  of  court  that  passes  Roddick  and  even  the  American  is  forced  to  applaud.  But  Roddick  comes  up  with  two  big  serves  to  polish  off  the  game.  |||    Nadal  outplays  Roddick  to  reach  40-0  but  the  American  fights  back  to  40-30  before  Nadal's  powerful  crosscourt  forehand  winner  secures  the  game.  |||    The  crowd  are  getting  very  involved,  cheering  between  Roddick's  first  and  second  serves.  But  the  American  comes  through  to  hold  and  edge  ahead  in  the  set.  |||    Nadal  manages  to  hold  again  despite  Roddick  piling  the  pressure  on  his  serve.  The  Spaniard  wins  the  game  courtesy  of  another  lucky  net  cord.  |||    Roddick  double  faults  buts  manages  to  keep  his  composure.  A  well-placed  serve  is  unreturnable  and  Roddick  holds.  |||    A  powerful  ace  down  the  middle  gives  Nadal  a  simple  love  service  game  -  the  first  time  he  has  held  serve  so  far  in  the  match.  If  Roddick  didn't  know  before,  he  knows  now  that  he  is  in  a  real  contest.  |||    Another  superb  game  as  Nadal  breaks  to  once  again  lift  the  roof.  He  produces  some  fine  groundstrokes  to  leave  Roddick  chasing  shadows.  Four  of  the  first  five  games  have  seen  a  break  of  serve.  |||    Despite  the  disappointment  of  losing  his  serve,  Roddick  is  not  phased  and  storms  into  a  40-15  lead  when  the  umpire  leaves  his  seat  to  confirm  a  close  line-call.  Nadal  takes  the  next  point  but  Roddick  breaks  again  with  a  sharp  volley  at  the  net.  |||    Roddick's  advantage  is  short  lived  as  Nadal  breaks  back  immediately.  A  fortunate  net  cord  helps  the  Spaniard  on  his  way  and  when  Roddick  fires  a  forehand  cross  court  shot  wide  to  lose  his  serve,  Nadal  pumps  his  fist  in  celebration.  |||    The  American  is  pumped  up  for  this  clash  and  takes  on  Nadal's  serve  from  the  start.  Nadal's  drop  shot  is  agonisingly  called  out  and  Roddick  claims  the  vital  first  break.  |||    After  Moya's  win  in  the  opening  rubber,  a  raucous  Seville  crowd  is  buoyed  by  Nadal's  impressive  start  which  sees  him  race  into  a  30-0  lead.  However  Roddick  fights  back  to  hold  his  serve." 

2	"Woolf  murder  sentence  rethink  |||    Plans  to  give  murderers  lighter  sentences  if  they  plead  guilty  have  been  watered  down.  |||    There  was  an  outcry  three  months  ago  when  the  Sentencing  Guidelines  Council  -  led  by  Lord  Woolf  -  published  its  proposals  for  England  and  Wales.  It  had  suggested  judges  should  reduce  sentences  by  a  third  for  murderers  who  confessed  at  the  earliest  opportunity.  But  that  has  now  been  changed  to  one-sixth,  with  no  reduction  for  those  killers  given  a  ""whole  life  tariff"".  At  the  time  Lord  Woolf,  the  Lord  Chief  Justice,  had  said  the  one  third  reduction  would  only  be  in  extraordinary  circumstances  -  for  example,  if  people  gave  themselves  up  before  their  crime  had  even  been  detected.  The  guidelines  were  to  recognise  the  need  to  spare  victims  and  witnesses  the  trauma  of  going  to  court  where  possible,  by  allowing  lighter  sentences  for  guilty  pleas  and  co-operation,  he  said.  |||    But  director  of  the  Victims  of  Crime  Trust,  Norman  Brennan,  accused  Lord  Woolf  of  having  an  ""arrogant  contempt  for  victims  of  crime  and  the  law-abiding  public"".  The  National  Association  of  Probation  Officers  said  the  move  would  be  ""political  suicide"".  In  revised  proposals  from  the  Sentencing  Guidelines  Council  (SGC),  the  section  on  murder  said  possible  reductions  would  have  to  be  ""weighed  carefully""  by  a  judge  so  they  did  not  lead  to  ""an  inappropriately  short  sentence"".  Where  it  was  appropriate  to  reduce  the  minimum  term  having  regard  to  a  plea  of  guilty,  the  maximum  reduction  would  be  one  sixth,  and  should  never  exceed  five  years,  it  said.  |||    In  a  statement  issued  on  Wednesday  Lord  Woolf  said:  ""I  have  no  doubt  that  being  able  to  call  on  the  diverse  backgrounds  and  experiences  of  all  those  that  serve  on  the  SGC  has  vastly  improved  the  final  guidelines.  ""I  am  confident,  as  a  result,  that  judges  will  be  better  placed  to  deliver  sentences  which  are  effective  both  as  punishments  and  deterrents  to  offending  and  reoffending.""  Director  of  Public  Prosecutions,  Ken  Macdonald  QC,  who  sits  on  the  SGC,  said  the  principle  of  discounting  sentences  to  offenders  for  early  guilty  pleas  is  set  down  by  parliament.  ""What  the  new  guideline  on  reduced  sentences  for  guilty  pleas  does  is  increase  the  chances  of  convicting  the  guilty  by  bringing  clarity  to  this  process.  ""It  represents  a  tougher  regime  than  existed  previously,  because  the  discount  is  automatically  reduced  if  a  guilty  plea  is  not  made  at  the  first  available  opportunity,""  he  said." 

0	"Takeover  offer  for  Sunderland  FC  |||    Bob  Murray,  chairman  of  Sunderland  FC,  has  launched  a  £1.5m  ($2.8m)  bid  for  the  club  after  buying  broadcaster  BSkyB's  stake  in  the  business.  |||    Mr  Murray  is  already  Sunderland's  leading  shareholder,  holding  a  37.6%  stake,  and  now  hopes  to  take  full  control  of  the  Championship  side.  Mr  Murray  said  the  club  would  find  it  easier  to  attract  more  investment  by  having  a  single  majority  owner.  Sunderland  delisted  its  shares  from  the  stock  market  in  August.  |||    A  lifetime  Sunderland  supporter  and  board  director  since  1984,  Mr  Murray  agreed  to  buy  BSkyB's  4.76%  holding  in  the  Wearside  club  on  Tuesday  -  taking  his  stake  to  42.3%.  Under  stock  market  rules,  Mr  Murray  is  required  to  make  an  offer  for  the  remaining  shares  that  he  does  not  already  own  at  the  same  price  paid  for  the  BSkyB  holding  of  31p  a  share.  |||    Should  the  offer  be  fully  accepted,  Mr  Murray  said  he  expected  to  pay  a  maximum  of  £1.53m  for  the  remaining  shares.  He  also  stressed  that  fans  who  wanted  to  keep  in  touch  with  the  club's  financial  affairs  could  retain  a  small  number  of  shares,  enabling  them  to  attend  annual  meetings.  ""The  football  sector  is  experiencing  significant  changes  and  uncertainty,""  Mr  Murray  said  in  a  statement.  ""The  recent  speculation  surrounding  Malcolm  Glazer  and  Manchester  United  has  shown  the  unsettling  effect  possible  where  there  are  a  number  of  disparate  interests,""  he  added.  ""I  believe  that  this  offer  will  strengthen  the  company  and  remove  the  potential  for  that  type  of  uncertainty.""  |||    Sunderland  were  relegated  from  the  Premiership  in  2003  but  are  currently  pushing  for  promotion.  The  club  managed  to  reduce  its  losses  last  year  from  £20.6m  to  £1.2m  after  selling  a  host  of  leading  players.  However,  the  club's  turnover  dropped  sharply  from  £42.5m  to  £28.5m  over  the  same  period,  because  of  a  fall  in  broadcast  revenues.  BSkyB  bought  its  stake  in  Sunderland  in  1999  as  part  of  a  five  year  media  partnership  deal.  The  deal  expired  last  month." 

2	"Child  access  laws  shake-up  |||    Parents  who  refuse  to  allow  former  partners  contact  with  their  children  could  be  electronically  tagged  under  plans  being  considered  by  ministers.  Curfews  and  community  service  orders  were  other  options  which  could  be  used  if  court  orders  to  allow  parental  access  were  defied,  Lord  Falconer  said.  The  constitutional  affairs  secretary  outlined  some  of  the  plans  on  Tuesday.  He  denied  fathers'  activists  had  forced  the  changes,  telling  the  BBC  ""there  is  a  recognition  that  something  is  wrong"".  Between  15,000  and  20,000  couples  go  to  court  to  resolve  access  disputes  each  year,  although  in  nine  out  of  10  separations  there  is  no  court  intervention.  |||    Lord  Falconer  told  BBC  Radio  4's  Today  programme  he  hoped  voluntary  mediation  could  help  solve  disputes  before  they  reached  court.  But  he  opposed  compulsory  mediation,  saying  that  it  would  lead  to  many  people  taking  part  with  the  wrong  attitude.  Other  plans  include:  |||        -  Parenting  plans  to  give  advice  on  access  arrangements,  based  on  real-life  examples  that  have  worked  in  the  past      -  Extending  in-court  conciliation  -  more  informal  hearings  before  contested  court  cases      -  Better  access  to  legal,  emotional  and  practical  advice  by  telephone  and  internet      -  Legal  aid  changes  to  give  incentives  for  early  resolution  of  disputes.        |||    Judges  can  already  jail  parents  who  breach  contact  orders  but  that  was  a  ""nuclear  option""  which  was  rarely  used  as  it  was  not  seen  as  being  in  the  child's  interests,  a  spokesman  said.  The  aim  of  the  new  legislation  was  to  provide  a  ""medium  range""  of  penalties,  such  as  fines,  community  service  orders,  compulsory  anger  management  or  parenting  classes  or  curfews.  |||    Failure  to  comply  with  these  measures  could  result  in  offenders  being  electronically  tagged.  On  the  possibility  of  tagging  uncooperative  parents,  Lord  Falconer  said:  ""Tagging  may  be  going  too  far,  but  let's  have  a  debate  about  that.""  Full  details  of  the  new  powers  will  not  be  revealed  until  a  bill  is  published  ""in  the  next  two  weeks,""  a  spokesman  said.  |||    The  government's  proposals  have  met  with  disapproval  from  fathers'  rights  groups.  John  Ison,  from  the  controversial  group  Fathers  4  Justice,  said:  ""It  is  very  disappointing.  What  we  have  got  is  a  cynical  case  of  recycling  existing  legislation.""  Jim  Parton,  from  Families  Need  Fathers,  said  the  new  proposals  ""lacked  compulsion"".  |||    ""We  would  like  to  see  couples  develop  a  plan  and  then  have  it  as  a  source  of  a  court  order  -  then  you  know  where  you  stand,  you  know  what  the  minimum  access  is.  ""Otherwise,  you  see  people  make  agreements  which  then  fall  apart.""  Mr  Parton  said  he  had  been  told  by  Children's  Minister  Margaret  Hodge  there  was  not  enough  time  to  pass  the  bill  through  parliament  before  the  general  election,  which  is  likely  to  take  place  in  May.  |||    The  Conservatives  have  called  for  an  equal  split  between  parents  on  access  to  be  made  law.  Theresa  May,  shadow  secretary  for  the  family,  told  BBC  Radio  4's  Today  programme  that  the  government's  plans  were  ""inadequate""  and  were  ""papering  over  the  cracks  of  the  current  system"".  She  said  a  Conservative  government  would  bring  a  ""radical  reform""  of  the  family  courts,  as  well  as  enforcing  a  ""legal  presumption  of  co-parenting  and  compulsory  mediation"".  ""We  want  to  make  courts  the  last  resort,  rather  than  the  first  resort,""  she  added.  The  government  says  children  cannot  simply  be  divided  up  ""like  property""  when  a  marriage  collapses.  The  Liberal  Democrats  have  argued  for  flexibility  in  deciding  access  rules,  rather  than  having  ""rigid  targets""." 

2	"Sainsbury's  Labour  election  gift  |||    Science  Minister  Lord  Sainsbury  has  made  a  £2m  donation  to  the  Labour  Party  for  its  General  Election  fund.  |||    It  is  the  latest  hefty  donation  to  the  party  by  the  billionaire  -  he  has  contributed  more  than  £10m  since  1999.  David  Sainsbury  said  he  was  pleased  to  give  cash  to  a  party  that  had  the  ""vision""  to  deliver  economic  prosperity  and  better  public  services  for  Britain.  General  Secretary  Matt  Carter  said  it  was  ""a  fantastic  gift""  that  would  help  Labour  ""fight  and  win  the  election"".  |||    ""Through  the  generosity  of  David  Sainsbury  and  other  Labour  supporters,  Labour  will  be  campaigning  hard  to  take  Britain  forward  and  to  stop  the  Tories  taking  us  back,""  Mr  Carter  said.  Lord  Sainsbury  added:  ""I  am  pleased  to  be  able  to  make  this  contribution  to  the  general  election  funds  of  the  Labour  Party  because  I  believe  that  they  are  the  only  party  that  has  the  vision  to  deliver  both  economic  prosperity  and  better  public  services  for  Britain.""  The  64-year-old  latest  donation  follows  a  £2.5m  gift  to  the  party  in  2003.  Lord  Sainsbury  was  created  a  life  peer  in  1997,  a  year  before  he  was  appointed  as  minister  for  science." 

3	"Thanou  bullish  over  drugs  hearing  |||    Katerina  Thanou  is  confident  she  and  fellow  sprinter  Kostas  Kenteris  will  not  be  punished  for  missing  drugs  tests  before  the  Athens  Olympics.  |||    The  Greek  pair  appeared  at  a  hearing  on  Saturday  which  will  determine  whether  their  provisional  bans  from  athletics'  ruling  body  the  IAAF  should  stand.  ""After  five  months  we  finally  had  the  chance  to  give  explanations.  I  am  confident  and  optimistic,""  said  Thanou.  ""We  presented  new  evidence  to  the  committee  that  they  were  not  aware  of.""  |||    The  athletes'  lawyer  Grigoris  Ioanidis  said  he  believed  the  independent  disciplinary  committee  set  up  by  the  Greek  Athletics  Federation  (SEGAS)  would  find  them  innocent.  ""We  are  almost  certain  that  the  charges  will  be  dropped,""  said  Ioanidis.  |||    ""We  believe  that  we  have  presented  [a  case]  that  the  charges  are  unreasonable.""  Thanou,  the  2000  Olympic  women's  100m  silver  medallist,  and  Sydney  200m  champion  Kenteris  were  suspended  by  the  IAAF  for  missing  three  drugs  tests.  The  third  was  supposed  to  take  place  on  the  eve  of  the  Athens  Games  last  August,  but  the  pair  could  not  be  found  in  the  athletes'  village.  They  were  later  taken  to  hospital  after  claiming  to  have  been  involved  in  a  motorcycle  accident.  Thanou's  coach  Christos  Tzekos  was  also  suspended  by  the  IAAF.  ""We  were  asked  [by  the  disciplinary  committee]  all  kinds  of  questions  about  the  night  of  12  August,""  said  Tzekos.  ""We  did  not  leave  any  gaps.  As  far  as  I  am  concerned  there  is  no  such  issue  [of  refusing  to  be  tested],  and  I  am  very  optimistic.""  Tzekos,  Thanou  and  Kenteris,  who  have  all  denied  the  charges,  can  expect  a  decision  within  a  month.  ""Deliberations  will  start  after  some  additional  documents  are  brought  in  by  Thursday,""  said  committee  chairman  Kostas  Panagopoulos.  ""I  estimate  that  the  final  ruling  will  be  issued  by  the  end  of  February.""" 

